direction,direction_zh,query,title,year,authors,venue,doi,url,abstract,citation_count,source_database,open_access_pdf,raw_id
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Continuous preparation of Fe3O4 nanoparticles using impinging stream-rotating packed bed reactor and magnetic property thereof,2016,H. Fan; Shaofeng Zhou; Guisheng Qi; Youzhi Liu,unclear,10.1016/j.jallcom.2015.12.025,https://www.semanticscholar.org/paper/3baf2ebe98e842d69e587356e0748438de58a531,unclear,54,Semantic Scholar,unclear,3baf2ebe98e842d69e587356e0748438de58a531
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Preparation of pseudoboemite nano-fibers by high gravitational reactive carbonation in rotating packed bed,2001,W. Xing,unclear,unclear,https://www.semanticscholar.org/paper/83e70e64bcc3dc139536cc8e61730014992a0289,unclear,0,Semantic Scholar,unclear,83e70e64bcc3dc139536cc8e61730014992a0289
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Enhanced reactivity of nanoscale zero-valent iron prepared by a rotating packed bed with blade packings,2016,Chia-Chang Lin; Shu-Ching Chen,unclear,10.1016/j.apt.2016.01.004,https://www.semanticscholar.org/paper/33b864a121b40aaa65588ae721e3da8dfdb49c8d,unclear,24,Semantic Scholar,unclear,33b864a121b40aaa65588ae721e3da8dfdb49c8d
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Preparation and Characterization of Nano-Aluminum Oxide Trihydrate by Reactive Carbonation in Rotating Packed Bed,2002,Chen Jianfeng,unclear,unclear,https://www.semanticscholar.org/paper/922ef37de8227c35b120a1727be38dd7247d227c,unclear,0,Semantic Scholar,unclear,922ef37de8227c35b120a1727be38dd7247d227c
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",CO 2 capture by amine-based aqueous solution containing atorvastatin functionalized mesocellular silica foam in a counter-current rotating packed bed: Central composite design modeling,2018,B. Jafari; M. Rahimi; M. Ghaedi; K. Dashtian; S. Mosleh,unclear,10.1016/j.cherd.2017.11.005,https://www.semanticscholar.org/paper/a543cd414303aa05e5730d41c6df85ac1b86f14e,unclear,56,Semantic Scholar,unclear,a543cd414303aa05e5730d41c6df85ac1b86f14e
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Novel Cost-Effective Carbon Capture Process Using Phase Change Solvents and Rotating Packed Bed (Rpb) Columns –Study Through Process Modelling and Simulation,2019,Xiaobo Luo; Meihong Wang,Social Science Research Network,10.2139/ssrn.3365563,https://www.semanticscholar.org/paper/aec8abd4717baf64077a8df5c042afdedc530883,"World Energy Outlook 2017 (IEA, 2017) suggests that carbon capture and sequestration (CCS) should be rapidly deployed to achieve the target of limiting average global temperature increase to 2°C in 2050. Solvent-based carbon capture is considered as the most promising technology to reduce CO2 emissions from energy intensive industry processes (Wang et al., 2011). However, significant cost increment due to massive capital investment and high energy penalty for equipping carbon capture process (Mac Dowell and Shah, 2013) slows down its commercial deployment. To address the above shortcomings, this study aims to investigate a novel solvent-based carbon capture process by combining a) phase change solvents (Ciftja et al., 2013) and, b) rotating packed beds (RPB) columns (Ramshaw and Mallinson, 1981) through process modelling and simulation approach. The underpinning physical principle of applying phase change solvents for carbon capture is related with the difference of the CO2 solubility in two liquids. Miscible solvents absorb CO2 in the absorber and then form two liquids with changing process conditions. The CO2 enriches in one liquid and the lean CO2 liquid is separated mechanically prior to regeneration, resulting in less solvents entering the regenerator and then reduced regeneration heat demand. The DMX TM solvents has been demonstrated regeneration energy requirements of 2.4GJ/ton CO2 captured (Raynal et al., 2014). By engaging a high centrifugal force field, RPBs enable significantly higher volumetric mass-transfer coefficients and higher flooding limits (Wang et al., 2015), which leads to dramatic reductions in the equipment size. Joel et al. (2014) reported that the size of an RPB can be about 12 times smaller than a conventional absorber whilst the volume of the packing can reduce up to 50 times. Other advantages of RPB includes very short residence time then less corrosion and compatibility with high viscous solvents. These features make RPB a great equipment for solventbased carbon capture, especially combining with the development of some novel solvents that have good reactivity and regeneration characters but not be used because of corrosivity or high viscosity. Technically, for modelling of mass transfer, one key assumption of using two-film theory, which assumes a laminar film flow inside the packing, no longer holds true considering turbulent fluid flow inside RPBs (Burns and Ramshaw, 1996) caused by hundreds times of gravity. This study novelly applied surface renewal theory (Danckwerts, 1951) to describe the complex mass transfer phenomenon inside RPBs. One of the novelties of this study is how to address two challenges of applying the surface renewal theory for modelling study. The first is to reliably estimate thermophysical properties by applying the statistical associating fluid theory for potentials of variable range (SAFT-VR) equation of state (EOS) (Galindo et al., 1998). The SAFT-VR model uses implicit expression about reaction products and does not require an explicit description of the properties of the reaction products. With this approach, the complex reaction kinetics are not required anymore. The saturated concentration predicted by SAFT-VR already includes both chemical reactions and physical solubility. The second is how to reliably calculate the surface renewal frequency. This study considers analyzing 2-dimension liquid flow in a RPB by incorporating surface-renewal model with the penetration theory for surface stretch proposed by",0,Semantic Scholar,unclear,aec8abd4717baf64077a8df5c042afdedc530883
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Continuous preparation of nanoscale zero-valent iron using impinging stream-rotating packed bed reactor and their application in reduction of nitrobenzene,2017,Weizhou Jiao; Yuejiao Qin; Shuai Luo; Zhirong Feng; Youzhi Liu,Journal of nanoparticle research,10.1007/s11051-017-3758-1,https://www.semanticscholar.org/paper/8b4bc4b0f180dd6efef0ffdf041176839985f68c,unclear,14,Semantic Scholar,unclear,8b4bc4b0f180dd6efef0ffdf041176839985f68c
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Reactive mixing in rotating packed beds: On the packing’s role and mixing modeling,2019,Dennis Wenzel; Klaas Nolte; A. Górak; A. Górak,Chemical Engineering and Processing,10.1016/j.cep.2019.107596,https://www.semanticscholar.org/paper/3f6cb7161869b93c1223be84c8947af405b5cfbd,"Abstract Rotating packed beds (RPBs) are some of the most promising modular and intensified apparatuses for continuous mixing of large liquid streams. In this study, the influence of packing depth, liquid distribution, and volumetric ratio on mixing processes are for the first time investigated in detail. It is shown that the packing seems to be more important at low volumetric ratios and an overlapping liquid distribution, but less important – or even interfering with fast mixing – at higher volumetric ratios and an opposite liquid distribution. Based on these findings, a promising novel type of HiGee equipment is suggested, that is particularly suitable for fast mixing at high volumetric ratios. Additionally, the linear and the exponential approaches of the incorporation model, as well as of the Interaction-by-Exchange-with-the-Mean (IEM) model, are investigated for their suitability to accurately describe the mixing process. On the basis of revised kinetics for the Dushman reaction, micromixing time parameters in the order of 10−1 ms to 101 ms are obtained for the investigated operating conditions.",9,Semantic Scholar,unclear,3f6cb7161869b93c1223be84c8947af405b5cfbd
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Pressure drop and flooding in rotating packed beds,2020,J. Hendry; Jonathan G. M. Lee; P. Attidekou,unclear,10.1016/j.cep.2020.107908,https://www.semanticscholar.org/paper/9414fe3e5b3763586adaeef748fe31985d18d261,"Abstract Rotating packed beds (RPB) are an intensified alternative to conventional absorption columns. RPBs could substantially reduce costs associated with reactive-absorption processes, such as post-combustion CO2 capture. This study presents internal radial pressure profiles obtained experimentally from inside a rotating packed bed. This approach allows the individual contributions to the overall pressure drop to be investigated in greater detail than previous studies. Experiments examined the effect of rotation speed, gas flow and liquid flow on pressure drop in RPBs. The result illustrated the pressure drop can be described well using a simple 1D pressure drop contribution model. The casing pressure drop is due in part to a free vortex that forms in the RPB eye, along with entrance and exit losses. This result improves understanding of gas pressure drop, and how these factors affect the performance and design of full-scale RPBs.",34,Semantic Scholar,unclear,9414fe3e5b3763586adaeef748fe31985d18d261
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Computational Study of a Rotating Packed Bed Distillation Column,2012,Ronald Jaimes Prada; E. Martínez; M. Maciel,unclear,10.1016/b978-0-444-59520-1.50081-6,https://www.semanticscholar.org/paper/f5db9268e4edcdb7bf1aa445a86894d586ca2a0c,unclear,14,Semantic Scholar,unclear,f5db9268e4edcdb7bf1aa445a86894d586ca2a0c
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Preparation and characterization of NaY zeolite in a rotating packed bed,2012,Yongquan Xu; L. Cai; L. Shao; Jianfeng Chen,Petroleum Science,10.1007/s12182-012-0190-0,https://www.semanticscholar.org/paper/8ca938a699fb6b3e6488c88d74bc00976f03e7d4,unclear,11,Semantic Scholar,https://link.springer.com/content/pdf/10.1007/s12182-012-0190-0.pdf,8ca938a699fb6b3e6488c88d74bc00976f03e7d4
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Computational fluid dynamic simulation of fluid flow in a rotating packed bed,2010,Wenjing Yang; Yundong Wang; Jianfeng Chen; W. Fei,unclear,10.1016/j.cej.2009.04.013,https://www.semanticscholar.org/paper/c092c14b6c39c0aa89013b41ed2909241a6fd7bf,unclear,67,Semantic Scholar,unclear,c092c14b6c39c0aa89013b41ed2909241a6fd7bf
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Combined photolysis and catalytic ozonation of dimethyl phthalate in a high-gravity rotating packed bed.,2009,Chia-Chi Chang; C. Chiu; Ching-Yuan Chang; Chiung-Fen Chang; Yi-Hung Chen; Dar-Ren Ji; Yuehwa Yu; P. Chiang,Journal of Hazardous Materials,10.1016/j.jhazmat.2008.03.085,https://www.semanticscholar.org/paper/0f01a09c39ac2c69badb719c86842016c7c0708c,unclear,91,Semantic Scholar,unclear,0f01a09c39ac2c69badb719c86842016c7c0708c
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Pt-catalyzed ozonation of aqueous phenol solution using high-gravity rotating packed bed.,2009,Chia-Chi Chang; C. Chiu; Ching-Yuan Chang; Chiung-Fen Chang; Yi-Hung Chen; Dar-Ren Ji; Jyi-Yeong Tseng; Yuehwa Yu,Journal of Hazardous Materials,10.1016/j.jhazmat.2009.02.171,https://www.semanticscholar.org/paper/ca5ce9fbbbd2ea7efe4d48cf2b18ac51ef824dc7,unclear,49,Semantic Scholar,unclear,ca5ce9fbbbd2ea7efe4d48cf2b18ac51ef824dc7
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Modeling of the Precipitation Process in a Rotating Packed Bed and Its Experimental Validation,2010,Yang Xiang; L. Wen; Guang‐wen Chu; L. Shao; Guangting Xiao; Jianfeng Chen,unclear,10.1016/s1004-9541(08)60350-x,https://www.semanticscholar.org/paper/350f70a3de90e6d97870d032e69cc7587ee95e29,unclear,15,Semantic Scholar,unclear,350f70a3de90e6d97870d032e69cc7587ee95e29
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Ozonation of Dyes and Textile Wastewater in a Rotating Packed Bed,2006,N. Shang; Yi-Hung Chen; Yi-Ping Yang; Cheng-Hsin Chang; Yuehwa Yu,Journal of Environmental Science and Health. Part A: Toxic/Hazardous Substances and Environmental Engineering,10.1080/10934520600873043,https://www.semanticscholar.org/paper/6864a5700927269817782f72af3498cf2030da72,unclear,24,Semantic Scholar,http://ntur.lib.ntu.edu.tw/bitstream/246246/106686/1/18.pdf,6864a5700927269817782f72af3498cf2030da72
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Removal of an Undesired Component from aValuable Product Using a Rotating Packed Bed,2006,Chia-Chang Lin,unclear,unclear,https://www.semanticscholar.org/paper/99485761df907ae32aef7d430257271dd9b8a903,unclear,8,Semantic Scholar,unclear,99485761df907ae32aef7d430257271dd9b8a903
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",NUMERICAL SIMULATION OF MICROMIXING IN ROTATING PACKED BED,2004,Liang Jiguo; Z. Jianwen,unclear,unclear,https://www.semanticscholar.org/paper/070ade5ecd763c5ffb70c6310e8c388df8ce4caf,unclear,6,Semantic Scholar,unclear,070ade5ecd763c5ffb70c6310e8c388df8ce4caf
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Computational fluid dynamic (CFD) simulation of micromixing in a rotating packed bed,2008,Fei Wei-yang,unclear,unclear,https://www.semanticscholar.org/paper/2b504fd5f79ab878e2451a7b343641cadcce98c2,unclear,1,Semantic Scholar,unclear,2b504fd5f79ab878e2451a7b343641cadcce98c2
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",A systematic experimental study of the micromixing efficiency of a rotating packed bed,2007,Y. Hai,unclear,unclear,https://www.semanticscholar.org/paper/77fe8cf03d3edfb289520ac0ae19a643f5769ac4,unclear,1,Semantic Scholar,unclear,77fe8cf03d3edfb289520ac0ae19a643f5769ac4
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Characterization of micromixing efficiency in rotating packed beds by chemical methods,2006,Haijian Yang; Guang‐wen Chu; Yang Xiang; Jianfeng Chen,unclear,10.1016/j.cej.2006.04.010,https://www.semanticscholar.org/paper/ae5d1ac8cba900a45b22f06040d6ad25f931a0c5,unclear,72,Semantic Scholar,unclear,ae5d1ac8cba900a45b22f06040d6ad25f931a0c5
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Modeling of Rotary Packed Beds for Reactive and Non-Reactive Systems,2020,Chinyere Evangeline Ezeobinwune,unclear,10.33915/etd.7508,https://www.semanticscholar.org/paper/f1f3ecaa219ad19824910a815146c43715d3bfaf,unclear,0,Semantic Scholar,https://doi.org/10.33915/etd.7508,f1f3ecaa219ad19824910a815146c43715d3bfaf
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Preparation of Nano-Aluminum Hydroxide in Rotating Bed with Helix Channels by High-Gravity Reactive Precipitation,2006,Liang Youfeng,unclear,unclear,https://www.semanticscholar.org/paper/6e5bf548fcdfe1b18c4412fc1c7bbbea9f13013d,unclear,1,Semantic Scholar,unclear,6e5bf548fcdfe1b18c4412fc1c7bbbea9f13013d
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Removal of heavy metal ions by magnetic chitosan nanoparticles prepared continuously via high-gravity reactive precipitation method.,2017,H. Fan; Shaofeng Zhou; Weizhou Jiao; Guisheng Qi; Youzhi Liu,Carbohydrate Polymers,10.1016/j.carbpol.2017.07.050,https://www.semanticscholar.org/paper/54ec77cea4b5fe25ff268448cffe963bfc9fe43d,unclear,166,Semantic Scholar,unclear,54ec77cea4b5fe25ff268448cffe963bfc9fe43d
F,旋转填充床与传质强化,"""rotating packed bed"" reactive crystallization",Facile and scalable preparation of α-Fe2O3 nanoparticle by high-gravity reactive precipitation method for catalysis of solid propellants combustion,2019,Shao-bo Cao; Xiaomin Han; Liang-liang Zhang; Jie-xin Wang; Yong Luo; Hai-kui Zou; Jianfeng Chen,Powder Technology,10.1016/j.powtec.2019.05.062,https://www.semanticscholar.org/paper/d3ee6e2b37f6d256c5b5b2d5bfd49b235bf1264c,"Abstract A facile and scalable route, using the high-gravity reactive precipitation method which was carried out in a rotating packed bed (RPB) reactor, was proposed to synthesis α-Fe2O3 catalyst which is used to catalyze the decomposition of solid propellants. The effect of high-gravity level (G) of RPB reactor on the particle size and its distribution of α-Fe2O3 was explored. It was found that increasing the G of RPB is beneficial for the formation of α-Fe2O3 with smaller particle size and narrower size distribution. The α-Fe2O3 nanoparticles around 85 nm with narrow size distribution could be synthetized when G is higher than 120. The catalytic performance of the as-synthesized α-Fe2O3 on the thermal decomposition of ammonium perchlorate (AP) was performed by differential scanning calorimetric (DSC) method. DSC results show that adding 2 wt% as-prepared 84 nm α-Fe2O3 can decrease the temperature of low-temperature decomposition (LTD) and high-temperature decomposition (HTD) of AP by 14.4 °C and 53.4 °C respectively, and increase the heat released of AP's thermal decomposition process from 864 J/g to 1235 J/g. Besides, result of DSC test and kinetic analysis indicated that the catalytic performance of α-Fe2O3 on the thermal decomposition of AP increased with lessening the average particle size of α-Fe2O3.",56,Semantic Scholar,unclear,d3ee6e2b37f6d256c5b5b2d5bfd49b235bf1264c
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Process intensification routes for mineral carbonation,2011,Rafael M. Santos; T. Gerven,unclear,10.1002/ghg.36,https://www.semanticscholar.org/paper/9c583df2ba20c6863d3b1c22b84f90baac689826,unclear,44,Semantic Scholar,https://lirias.kuleuven.be/bitstream/123456789/288461/1/paper_santos.pdf,9c583df2ba20c6863d3b1c22b84f90baac689826
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Process intensification routes for mineral carbonation,2010,Rafael M. Santos; Davy François; E. Vandevelde; G. Mertens; J. Elsen; T. Gerven,unclear,unclear,https://www.semanticscholar.org/paper/a9d87297d9486110e297ac99ade7bfc754f06d5b,unclear,4,Semantic Scholar,unclear,a9d87297d9486110e297ac99ade7bfc754f06d5b
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Utilization of mineral carbonation products: current state and potential,2019,Caleb M. Woodall; N. McQueen; H. Pilorgé; J. Wilcox,unclear,10.1002/ghg.1940,https://www.semanticscholar.org/paper/5ec50487698530efeda4f3b245a45c14b250accb,"Mineral carbonation (MC) is a form of carbon capture and storage that reacts CO2 with alkaline feedstock to securely store CO2 as solid carbonate minerals. To improve process economics and accelerate commercial deployment, research has increased around product utilization, where markets exist primarily in the construction industry. This review assesses the potential for advancing MC product utilization to decrease CO2 emissions toward neutral, or even negative, values. First, the literature surrounding the current state and challenges for indirect MC processes is reviewed, indicating that process intensification and scale-up are important areas for further research. Alkalinity sources available for MC are examined, differentiating between those sourced from industrial processes and mining operations. Investigation of possible end uses of carbonate products reveals that further CO2 avoidance can be achieved by replacing conventional carbon-intensive products. Companies that are currently commercializing MC processes are categorized based on the feed used and materials produced. An analysis of company process types indicates that up to 3 GtCO2 year–1 could be avoided globally. It is suggested that upcoming commercial efforts should focus on the carbonation of industrial wastes located near CO2 sources to produce precast concrete blocks. Carbonation of conventional concrete shows the highest potential for CO2 avoidance, but may face some market resistance. Carbonation of Mg silicates lacks sufficient market demand and requires the development of new high-value products to overcome the expense of mining and feed preparation. It is suggested that research focus on enhanced understanding of magnesia cement chemistry and the development of flame-retardant mineral fillers. C © 2019 The Authors. Greenhouse Gases: Science and Technology published by Society of Chemical Industry and John Wiley & Sons, Ltd.",132,Semantic Scholar,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ghg.1940,5ec50487698530efeda4f3b245a45c14b250accb
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Intensification routes for mineral carbonation,2010,Rafael M. Santos; Davy François; E. Vandevelde; G. Mertens; J. Elsen; T. Gerven,unclear,unclear,https://www.semanticscholar.org/paper/b14e46b70c80a584243597d5164951f65bcc5989,unclear,1,Semantic Scholar,unclear,b14e46b70c80a584243597d5164951f65bcc5989
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Integrated mineral carbonation reactor technology for sustainable carbon dioxide sequestration: ‘CO2 Energy Reactor’,2013,Rafael M. Santos; W. Verbeeck; Pol Knops; Keesjan Rijnsburger; Y. Pontikes; T. Gerven,unclear,10.1016/j.egypro.2013.06.513,https://www.semanticscholar.org/paper/f044005b6f98d768fd85b799974c10744b55ae6b,"Abstract To overcome the limitations of mineral carbonation that thus far have prevented it from becoming an acceptable route to sustainable CO 2 sequestration, a novel reactor technology that makes use of a Gravity Pressure Vessel is developed. The ‘CO 2 Energy Reactor’ applies the principles of process integration and process intensification to achieve the technological leap needed to make mineral carbonation industrially feasible. Its autothermicity, hydrostatic pressurization, vertical plug flow design and underground installation make it an appealing alternative to other CCS techniques. This work reports the technical details of the conceptual design, and studies the effect of process parameters on reaction characteristics (kinetics and conversion) and energy balances by means of mathematical modeling. The parameter sets (particle size, solids loading, pumping rate, and reactor dimensions) that ensure autothermic behavior, maximize carbonation efficiency and enable recoverable heat generation are identified.",36,Semantic Scholar,https://doi.org/10.1016/j.egypro.2013.06.513,f044005b6f98d768fd85b799974c10744b55ae6b
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Integrated mineral carbonation reactor technology for 2 Energy,2013,Rafael M. Santos; W. Verbeeck; Pol Knops; Keesjan Rijnsburger; Y. Pontikes; T. Gerven,unclear,unclear,https://www.semanticscholar.org/paper/1cfa9bb8ccbdacfe17cc476d2dc6d7bf0baa8480,"To overcome the limitations of mineral carbonation that thus far have prevented it from becoming an acceptable route to sustainable CO2 sequestration, a novel reactor technology that makes use of a Gravity Pressure Vessel is 2 cess integration and process intensification to achieve the technological leap needed to make mineral carbonation industrially feasible. Its autothermicity, hydrostatic pressurization, vertical plug flow design and underground installation make it an appealing alternative to other CCS techniques. This work reports the technical details of the conceptual design, and studies the effect of process parameters on reaction characteristics (kinetics and conversion) and energy balances by means of mathematical modeling. The parameter sets (particle size, solids loading, pumping rate, and reactor dimensions) that ensure autothermic behavior, maximize carbonation efficiency and enable recoverable heat generation are identified.",0,Semantic Scholar,unclear,1cfa9bb8ccbdacfe17cc476d2dc6d7bf0baa8480
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Advances in process development of aqueous CO2 mineralisation towards scalability,2020,Ning Zhang; Y. Chai; Rafael M. Santos; Lidija Šiller,unclear,10.1016/j.jece.2020.104453,https://www.semanticscholar.org/paper/f21e5a012a66255a18a5700305e9b8c079102527,"Abstract Aqueous mineralisation is a process that reacts CO2 with aqueous ions to produce solid carbonates that fix CO2 permanently. Over the past decade, the commercial deployment of mineral carbonation processes has been slow, as many processes have been shown to suffer from limited reaction rate and poor energy efficiency. Yet, the potential of further improvement of this route, and its theoretical capacity to address CO2 emissions at the global scale, still drive efforts from many researchers in academia and industry. Aqueous CO2 mineralisation remains an attractive option, requiring milder process parameters than gas-solid mineral carbonation, and offers more opportunities for intensification through chemical additives, catalysts, process integration, use of alternative energy sources, reactor design, among other innovations. Aqueous mineral carbonation processes are categorized into three branches: (1) two-step carbonation process with dissolution stage; (2) direct aqueous carbonation with solid phase as reactant; (3) direct aqueous carbonation of brines. For each category, the progress made in the investigation and optimization of process parameters, source of feedstock, process intensification strategies, and products evaluation for utilisation, were assessed. Coupled with the process development, process simulation and reaction modelling, environmental impact assessment, energetic analysis, and economic evaluation, have also been critically reviewed. The focus was on identifying those processes with less energy and cost intensity and most CO2 avoided, to inform the most promising options for scale-up. This review discusses the feasibility of a portfolio of technologies, and updates the current process development status in bridging the gap between bench-scale investigation and industrial-scale implementation.",73,Semantic Scholar,https://eprints.ncl.ac.uk/file_store/production/269271/297A8818-A4D6-46EB-8366-0A89CFF87019.pdf,f21e5a012a66255a18a5700305e9b8c079102527
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Emerging CO2-Mineralization Technologies for Co-Utilization of Industrial Solid Waste and Carbon Resources in China,2021,Jun Meng; Wenjie Liao; Guoquan Zhang,unclear,10.3390/min11030274,https://www.semanticscholar.org/paper/c6eb60c4bd1efde336c433bf3e3c6fdb28300df8,"CO2 mineralization (aka mineral carbonation) is a promising method for the chemical sequestration of CO2 via reaction with oxides of alkaline or alkaline-earth metals to form carbonates. It has documented advantages over similar technological solutions to climate change. The huge amount of industrial solid waste, as a serious environmental issue confronted by China, can provide additional alkalinity sources for CO2 mineralization. In this study, we present an overview of the latest advances in the emerging technologies of CO2-mineralization via industrial solid waste in China, from the perspective of both theoretical and practical considerations. We summarize the types of industrial solid waste that are used (mainly coal fly ash, steel slag, phosphogypsum, and blast furnace slag) and the technological options available in the literature, with an emphasis on the discussion of the involved process-intensification methods and valuable chemicals produced. Furthermore, we illustrate the current status of pertinent policies, and research and development activities in China. Finally, we identify the current knowledge gaps, particularly in understanding the overall sustainability performance of these CO2-mineralization technologies, and indicate that the technical, economic, and environmental challenges of promoting and commercializing these technologies for the co-utilization of industrial solid waste and carbon resources call for, amongst other things, more joint efforts by chemists, chemical engineers, and environmental scientists, and more feedback from the energy and industrial sectors.",44,Semantic Scholar,https://www.mdpi.com/2075-163X/11/3/274/pdf?version=1615205273,c6eb60c4bd1efde336c433bf3e3c6fdb28300df8
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",CO 2 capture and mineralization using carbide slag doped fly ash,2020,Rong Liu; Xiaolong Wang; Shiwang Gao,Greenhouse Gases: Science and Technology,10.1002/ghg.1934,https://www.semanticscholar.org/paper/45d8257dafc1d05dead3a9f3d1e45e0ee5362406,"A novel direct gas–solid mineral carbonation process using carbide slag doped fly ash to capture and mineralize CO2 from flue gas was developed to overcome the barriers of long reaction time and large reactor size from aqueous processes. A laboratory‐scale fixed bed reactor with a thermogravimetric analyser and a pilot‐scale circulating entrained‐flow bed (CEB) rector system were constructed to investigate the intensification method and reaction parameters. The carbonation efficiency (ζCa [%]) was improved four times by carbide slag doped fly ash in a semi‐dry atmosphere; thus, the active calcium hydroxide from carbide slag and fly ash can react with CO2 in a thin liquid film through an ionic reaction route. The key reaction parameters, such as temperature, steam addition and water injection, were studied to promote Ca(OH)2 formation and to facilitate CO2 diffusion. As a result of the pilot‐scale experiment, carbonation efficiency achieved a maximum value of 55% with 15% steam addition in the feed and 6 kg h–1 water injection into CEB at 550 °C. © 2019 Society of Chemical Industry and John Wiley & Sons, Ltd.",21,Semantic Scholar,unclear,45d8257dafc1d05dead3a9f3d1e45e0ee5362406
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Materials for CO 2 capture prepared using supercritical CO 2,2011,A. M. L. Periago; P. López-Aranguren; R. Pacciani; L. Vega; C. Domingo,unclear,unclear,https://www.semanticscholar.org/paper/7f807e0ad25d739deb11c812e11c9309659abe26,unclear,0,Semantic Scholar,unclear,7f807e0ad25d739deb11c812e11c9309659abe26
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Carbonation and modeling study for process liquor in batch mode using flue gas in the mining and mineral processing industry,2024,Vipin Kumar; Sunil Kumar Thamida; ·. B. Naveen; Kumar Reddy,Chemické zvesti,10.1007/s11696-024-03379-5,https://www.semanticscholar.org/paper/5e60b74b98fc008975c07f158b8e8ec82c0a4cf3,"The mining and mineral processing industry generates significant huge amounts of flue gas containing CO2 which is a major cause of the greenhouse effect leading to global warming. This work presents the experimental feasibility study of the carbonation where process liquor is contacted with boiler flue gas as a source of carbon dioxide (CO2). It is in the context of the low-grade mineral ore benefaction process. The carbonation process results in the production of stable carbonate or bicarbonate compounds that can be used as valuable by-products or raw materials in other industrial processes. Trials were conducted for the effective carbonation of process liquor generated in the mineral processing industry, which contains caustic lye. This work presents insight into experiments conducted for the carbonation of process liquor and further reaction modeling. The results were found to encourage pursuing large-scale columns for carbonation or capture of CO2 into alkali liquor in process industries.",4,Semantic Scholar,https://www.researchsquare.com/article/rs-3597091/latest.pdf,5e60b74b98fc008975c07f158b8e8ec82c0a4cf3
F,旋转填充床与传质强化,"""process intensification"" ""mineral carbonation""",Carbon dioxide sequestration of iron ore mining waste under low-reaction condition of a direct mineral carbonation process,2022,F. M. Kusin; S. N. M. S. Hasan; V. L. M. Molahid; F. M. Yusuff; Shamsuddin Jusop,Environmental science and pollution research international,10.1007/s11356-022-23677-3,https://www.semanticscholar.org/paper/546a16b446ebdc6614df731c5814aee8eb764603,unclear,26,Semantic Scholar,unclear,546a16b446ebdc6614df731c5814aee8eb764603
